Title,Date,Blurb
DA clears 4 Greensburg cops of wrongdoing in fatal arrest,"Friday, Jun 22, 2018, by Renatta Signorini","An accidental drug overdose caused a Greensburg man's February death that occurred as police were arresting him in connection with a break-in at Greensburg Salem Middle School, according to county officials. District Attorney John Peck cleared four Greensburg police officers of any wrongdoing in the death of Ian Frederick Sagucio, ..."
"Rapper, Pittsburgh native Mac Miller dead at 26","Friday, Sep 07, 2018, by Megan Guza, Ben Schmitt and Michael Divittorio","Rapper and Pittsburgh native Mac Miller died Friday of a suspected drug overdose. Investigators say they'll need an autopsy to determine how Miller died. Los Angeles County coroner's spokeswoman Sarah Ardalani says Miller, 26, was found unresponsive in his home in the Studio City section of Los Angeles and declared ..."
Lloydsville firefighter reprimanded for writing 'worthless junkies can just die',"Thursday, May 10, 2018, by Jacob Tierney","Lloydsville Volunteer Fire Department reprimanded one of its members Wednesday for writing a Facebook comment suggesting first responders should allow drug addicts to die rather than reviving them with Narcan. Firefighter Don Smith commented in a discussion about the overdose-reversing drug on the Facebook page for FireRescue1, a national website ..."
Resuscitated woman faces drug charges,"Thursday, Jul 26, 2012, by Tribune-Review",WESTMORELAND TRAFFORD Resuscitated woman faces drug charges A 24-year-old North Huntingdon Township woman who had to be revived on a sidewalk in Trafford after a suspected drug overdose on July 11 has been charged with heroin possession. Casey Huffman of 170 Piedmont St. has a preliminary hearing scheduled on Aug. ...
"Fayette County woman jailed for exposing infant to fentanyl, troopers say","Thursday, Jan 18, 2018, by Paul Peirce","The mother of a 3-month-old Fayette County infant who had to be airlifted to UPMC Children's Hospital in Pittsburgh in November for treatment of a suspected opioid overdose now faces criminal charges. Crystal D. Cumberland, 27, of North Union Township was arraigned Wednesday on aggravated assault, endangering the welfare of ..."
Startling jump in drug deaths continues in Westmoreland County,"Tuesday, May 03, 2016, by Paul Peirce","Drug-related deaths in Westmoreland County — most involving heroin — are on a record pace for the eighth consecutive year, according to Coroner Ken Bacha's office. In 2015, the coroner recorded a 45 percent spike in overdose deaths with an all-time record 126 deaths over the 87 that occurred in ..."
Naloxone kits available for Pennsylvania first responders under $5 million program,"Thursday, Oct 05, 2017, by Renatta Signorini","First responders in Pennsylvania will be able to apply for naloxone kits under a new initiative announced Thursday. More than 60,000 kits of the drug that reverses the effects of an opioid overdose will be available for two years with $5 million in state funding, according to a news release. ..."
Seminar to explore pardons for those in recovery,"Thursday, Jul 26, 2018, by Deb Erdley",The Westmoreland County Drug Overdose Task Force will join Pennsylvania Lt. Gov. Mike Stack on Aug. 8 from 6 to 8 p.m. at the Westmoreland County Courthouse to host an event designed to help those in recovery from addiction learn about options for clearing a criminal record. The Pathways to ...
Origin of drugs in death sought,"Saturday, Feb 16, 2013, by Paul Peirce","Authorities are working to trace the source of multiple drugs that caused the overdose death of a 25-year-old woman at the home of a doctor in Ligonier Township five months ago. After receiving the result of autopsy and toxicology tests on Mia N. Vottero of Southwest Greensburg, Coroner Ken Bacha ..."
Westmoreland group seeks team members for Pittsburgh Recovery Walk,"Wednesday, Sep 05, 2018, by Renatta Signorini","The Westmoreland County Drug Overdose Task Force is seeking walkers to join them at the Pittsburgh Recovery Walk on Sept. 15. The free walk -- less than 1 mile -- will begin at 8 a.m. at 11th Street and Waterfront Place in Pittsburgh, close to the David L. Lawrence Convention ..."
Stone Temple Pilots back on the road with new singer,"Wednesday, Jul 18, 2018, by Dave Gil De Rubio","To paraphrase Mark Twain, the demise of Stone Temple Pilots (STP) has been greatly exaggerated. You can't really blame anyone for thinking that, given the tragedies that have befallen the band's first two former singers--founding member Scott Weiland died of an overdose in 2015, while successor Chester Bennington left the ..."
Ariana Grande says goodbye to Mac Miller on Instagram,"Friday, Sep 14, 2018, by Ben Schmitt","Ariana Grande said farewell to her former boyfriend, the late Mac Miller, in an Instagram post Friday calling the Pittsburgh rapper, 'the kindest, sweetest soul with demons he never deserved.' Miller, 26, died a week ago of an apparent overdose death in his California home. 'i adored you from the ..."
"Lower Burrell man accused of selling fatal dose of heroin, fentanyl","Tuesday, Jul 03, 2018, by Chuck Biedka","A 34-year-old Lower Burrell man is accused of selling the drugs that caused the death of another man in New Kensington last year. Police allege that Donald K. Lewandowski Jr. sold the heroin and fentanyl to the man for $65 before his overdose on May 22, 2017. In addition to ..."
Attorney general files drug charges against 23 in Beaver County,"Wednesday, Aug 30, 2017, by Matthew Santoni","Pennsylvania Attorney General Josh Shapiro on Wednesday announced drug charges against 22 alleged heroin dealers in Beaver County and a man accused of delivering the fentanyl used in two fatal overdoses in February. Robert 'Juice' Goosby Jr., 27, of New Brighton, was charged with two counts of drug delivery resulting ..."
"Deputies hunt down accused heroin dealer, find OD victim in hotel bathroom","Wednesday, May 24, 2017, by Paul Peirce","Westmoreland County sheriff's deputies on a two-day search for a man accused of selling a Derry woman the heroin that killed her Dec. 26 found him holed up Tuesday in an Indiana County hotel room, where they revived a second man who had overdosed in the bathroom. 'It was pretty ..."
Data tool enables county-by-county look at opioid epidemic,"Tuesday, Mar 20, 2018, by Stephen Huba","Residents of Appalachia are 55 percent more likely to die of a drug overdose than the rest of the United States, according to a new research tool released by the Appalachian Regional Commission. The Appalachian Overdose Mapping Tool illustrates the impact of the opioid epidemic on the Appalachian region, as ..."
Fox Chapel Area School District employees trained to deal with various emergencies,"Monday, Nov 06, 2017, by Jan Pakler",More than 200 Fox Chapel Area School District employees attended a workshop Monday to train them for a number of emergencies that could occur in the schools. Among the discussions about emergency response were how to administer naloxone to a person who is overdosing; how to deal with an active ...
Lower Burrell couple mourns loss of son to heroin,"Thursday, Mar 16, 2017, by Chuck Biedka","A 2011 Burrell High School graduate and wrestling champion, David Makara didn't live to see his 25th birthday — another victim of the heroin epidemic. His story is one of academic and athletic potential colliding with addiction and ending with a fatal drug overdose. It started with promise. Amy Capiross ..."
"Hempfield, county task force to host drug forum","Tuesday, Oct 10, 2017, by Jamie Martines","Support and recovery are the themes of the Community Drug Forum to be hosted this month by the Hempfield Area School District and Westmoreland County Drug Overdose Task Force. It is time to shift discussion of the county's opioid epidemic from problems to solutions, organizers say. 'We have to do ..."
"Suspected fentanyl, heroin seized from Jeannette home; 2 charged","Wednesday, Nov 29, 2017, by Renatta Signorini","State police raided a Jeannette home Wednesday and confiscated what they believe is a deadly synthetic drug that has contributed to an increasing number of fatal overdoses in Westmoreland County. Authorities seized about 100 grams of suspected fentanyl, according to criminal complaints. 'It's a sig­nificant amount,' said Trooper Steve Limani, ..."
Mt. Pleasant dealer gets up to 16 years in heroin death,"Thursday, Jun 02, 2016, by Renatta Signorini","Michael U. Peterson said he hopes to one day advocate against drug abuse. But first, the 42-year-old Mt. Pleasant man will have to serve eight to 16 years in prison for selling heroin to his cousin, who overdosed and died in February 2014. Peterson on Thursday became the first person ..."
"Police, pharmacies, hospitals participating in National Prescription Drug Take Back Day","Tuesday, Apr 24, 2018, by Megan Guza","Saturday is National Prescription Drug Take Back Day, and law enforcement and other agencies will collect unused prescription drugs in an effort to combat the opioid epidemic and prevent accidental overdoses. Most municipal police departments in the area will have collection sites, plus many pharmacies and hospitals. A full list ..."
Hepatitis C cases in Southwestern Pennsylvania skyrocket over 10 years,"Wednesday, Nov 30, 2016, by Debra Erdley","As the opioid epidemic took root in rural Pennsylvania a decade ago, sending overdose fatality rates soaring in Westmoreland and surrounding counties, another serious health threat bubbled up. Hepatitis C, a potentially fatal liver disease, increased by more than eight-fold in the 10-county Southwestern Pennsylvania region — climbing from 335 ..."
Pa. investigators struggle to build drug death cases,"Wednesday, Aug 17, 2016, by Renatta Signorini","After his 28-year-old son died of a heroin overdose in 2013, Greg King looked to his cellphone for clues. The West Newton man transcribed text messages that Adam King had sent and received, hoping police could figure out who had sold him the fatal dose. 'At the time, I definitely ..."
Spike in Ohio's synthetic opioid ODs offers grave warning to Western Pa.,"Tuesday, May 23, 2017, by Story By Megan Guza | Photos By Andrew Russell","The cooler is full at the Montgomery County coroner's office in downtown Dayton, Ohio. White sheets are stacked neatly on cool, metal pull-out trays on racks, the space between just big enough for the body that lies beneath. Not all of them are overdoses, but most of them are. Not ..."
Westmoreland group seeks team members for Pittsburgh Recovery Walk,"Wednesday, Sep 05, 2018, by Renatta Signorini","The Westmoreland County Drug Overdose Task Force is seeking walkers to join them at the Pittsburgh Recovery Walk on Sept. 15. The free walk -- less than 1 mile -- will begin at 8 a.m. at 11th Street and Waterfront Place in Pittsburgh, close to the David L. Lawrence Convention ..."
Stone Temple Pilots back on the road with new singer,"Wednesday, Jul 18, 2018, by Dave Gil De Rubio","To paraphrase Mark Twain, the demise of Stone Temple Pilots (STP) has been greatly exaggerated. You can't really blame anyone for thinking that, given the tragedies that have befallen the band's first two former singers--founding member Scott Weiland died of an overdose in 2015, while successor Chester Bennington left the ..."
Attorney general files drug charges against 23 in Beaver County,"Wednesday, Aug 30, 2017, by Matthew Santoni","Pennsylvania Attorney General Josh Shapiro on Wednesday announced drug charges against 22 alleged heroin dealers in Beaver County and a man accused of delivering the fentanyl used in two fatal overdoses in February. Robert 'Juice' Goosby Jr., 27, of New Brighton, was charged with two counts of drug delivery resulting ..."
Ariana Grande says goodbye to Mac Miller on Instagram,"Friday, Sep 14, 2018, by Ben Schmitt","Ariana Grande said farewell to her former boyfriend, the late Mac Miller, in an Instagram post Friday calling the Pittsburgh rapper, 'the kindest, sweetest soul with demons he never deserved.' Miller, 26, died a week ago of an apparent overdose death in his California home. 'i adored you from the ..."
"Deputies hunt down accused heroin dealer, find OD victim in hotel bathroom","Wednesday, May 24, 2017, by Paul Peirce","Westmoreland County sheriff's deputies on a two-day search for a man accused of selling a Derry woman the heroin that killed her Dec. 26 found him holed up Tuesday in an Indiana County hotel room, where they revived a second man who had overdosed in the bathroom. 'It was pretty ..."
Data tool enables county-by-county look at opioid epidemic,"Tuesday, Mar 20, 2018, by Stephen Huba","Residents of Appalachia are 55 percent more likely to die of a drug overdose than the rest of the United States, according to a new research tool released by the Appalachian Regional Commission. The Appalachian Overdose Mapping Tool illustrates the impact of the opioid epidemic on the Appalachian region, as ..."
Fox Chapel Area School District employees trained to deal with various emergencies,"Monday, Nov 06, 2017, by Jan Pakler",More than 200 Fox Chapel Area School District employees attended a workshop Monday to train them for a number of emergencies that could occur in the schools. Among the discussions about emergency response were how to administer naloxone to a person who is overdosing; how to deal with an active ...
Lower Burrell couple mourns loss of son to heroin,"Thursday, Mar 16, 2017, by Chuck Biedka","A 2011 Burrell High School graduate and wrestling champion, David Makara didn't live to see his 25th birthday — another victim of the heroin epidemic. His story is one of academic and athletic potential colliding with addiction and ending with a fatal drug overdose. It started with promise. Amy Capiross ..."
Carnegie Library of Pittsburgh stocks opioid antidote,"Thursday, Nov 09, 2017, by Renatta Signorini","If an opioid overdose occurs at a Carnegie Library of Pittsburgh facility, trained staff members will be ready. Naloxone, a drug that can reverse the effects of an opioid overdose, is available at the library system's 19 locations after the Allegheny County Health Department trained library staff in how to ..."
Naloxone kits available for Pennsylvania first responders under $5 million program,"Thursday, Oct 05, 2017, by Renatta Signorini","First responders in Pennsylvania will be able to apply for naloxone kits under a new initiative announced Thursday. More than 60,000 kits of the drug that reverses the effects of an opioid overdose will be available for two years with $5 million in state funding, according to a news release. ..."
New Kensington event to support families hurt by drug addiction,"Thursday, Jun 14, 2018, by Madasyn Czebiniak","Glenn Cowen knows about drug addiction and overdoses. Cowen's daughter, Amber, struggled with drug addiction for years before dying of an overdose in May 2017. She was 33. 'It's a long, painful story. It was a roller coaster ride with her,' Cowen said, recalling the years of drug abuse and ..."
TMZ: Mac Miller will have Pittsburgh funeral,"Wednesday, Sep 12, 2018, by Jacob Tierney","TMZ is reporting that rapper Mac Miller's body is en route to Pittsburgh for a hometown funeral. Citing anonymous sources, the celebrity news site said Miller's body was loaded onto a plane in Los Angeles on Wednesday. Miller, born Malcom J. McCormick, died of a suspected drug overdose on Friday ..."
"Out & About: 'Art for Recovery' show shares stories of hope, transformation","Thursday, Mar 29, 2018, by Shirley McMarlin","The second annual Art for Recovery and Transformation show was held March 28 at Strive Health of Greensburg. Co-sponsored by Strive Health, Westmoreland County Drug Overdose Task Force and Barbara Ferrier, the exhibition featured pieces in various media created by area artists in recovery from substance use. Artists were on ..."
Latrobe woman again accused of endangering kids,"Tuesday, Nov 01, 2016, by Paul Peirce",A Latrobe woman awaiting court on child endangerment charges after allegedly leaving her two children home alone in August has been arraigned on new charges after police found her passed out in her living room from a drug overdose and 247 empty stamp bags of heroin in her purse. Kaylee ...
Attorney general files drug charges against 23 in Beaver County,"Wednesday, Aug 30, 2017, by Matthew Santoni","Pennsylvania Attorney General Josh Shapiro on Wednesday announced drug charges against 22 alleged heroin dealers in Beaver County and a man accused of delivering the fentanyl used in two fatal overdoses in February. Robert 'Juice' Goosby Jr., 27, of New Brighton, was charged with two counts of drug delivery resulting ..."
"Westmoreland morgue: Too many bodies, too few tables","Friday, Jul 28, 2017, by Rich Cholodofsky","An unrelenting drug overdose epidemic has left the Westmoreland County Coroner's Office without enough tables to hold all bodies that require examinations. To help, county commissioners this week approved $11,570 to buy five additional autopsy tables for the forensics center, a move Coroner Ken Bacha said is necessary to ease ..."
2 men arrested at UPMC McKeesport on charges of endangering teens,"Monday, Oct 05, 2015, by Matthew Santoni","Police arrested two men at UPMC McKeesport Sunday morning on charges of endangering two teens, including one who was overdosing on Ecstasy when the men brought him to the hospital. McKeesport police said John Michael Byrne, 20, and Joshua Bryan Easter, 21, ran a red light and drove up to ..."
U.S. hospitals grapple with prolonged injected opioid shortage,"Wednesday, Jun 27, 2018, by The Associated Press","TRENTON, N.J. — There is another opioid crisis happening in the United States, and it has nothing to do with the overdose epidemic: Hospitals are frequently running out of widely used injected painkillers. Manufacturing shortages are forcing many doctors and pharmacists to sometimes ration injected opioids, reserving them for the ..."
"Former Westmoreland man aided suicide, police say","Wednesday, Jun 12, 2013, by Paul Peirce","A former Westmoreland County man accused of obstructing state troopers as they tried to enter an Indiana County home where a woman overdosed and died has been charged with assisting in her suicide. Brandon Lee Crowe, 31, an inmate at the county jail, was arraigned Tuesday on a rarely used ..."
Mac Miller vigil scheduled for Blue Slide Park,"Saturday, Sep 08, 2018, by Tribune-Review","A vigil for rapper and Pittsburgh native Mac Miller will be held at 7 p.m. Tuesday at Blue Slide Park in Frick Park. Miller died Friday of a suspected drug overdose. He was 26. 'We would like to bring the city together in full force for this legendary icon,' Nightfall ..."
Carfentanil bust in Unity: 'This is the stuff that kills everyone',"Thursday, May 04, 2017, by Matthew Santoni","The 5 grams of synthetic opioid state police seized this week in Unity was enough to produce the equivalent of 30,000 to 50,000 stamp bags of heroin, and drugs like it may already be responsible for two overdose deaths in West­more­land County, investigators said. County detectives and state police on ..."
Monongahela man held for trial in heroin death in Belle Vernon,"Thursday, Nov 20, 2014, by Mary Pickels","A Monongahela man was held for trial Thursday for allegedly injecting a lethal dose of heroin into the arm of a friend. Terrence Lee Kelly, 42, is accused of injecting an overdose of heroin into the arm of Brian 'Opie' Johnson, 41, at his Belle Vernon home on Sept. 4, ..."
Pittsburgh park rangers to carry Narcan as state promises $5M to responders,"Friday, Oct 20, 2017, by Aaron Aupperlee","Pittsburgh park rangers will be equipped with naloxone and trained to use it to revive people who have overdosed on heroin or other opiates, Public Safety Director Wendell Hissrich said Thursday. Hissrich said the goal is to be able to save more lives in the city. 'So that we can ..."
Steelers botched 1964 draft even after it was over,"Saturday, May 03, 2014, by Alan Robinson","Befitting a franchise that drafted poorly during most of its first four decades of existence, the Steelers found a way to botch a draft even after it was over a half-century ago. Still reeling from the heroin overdose death of star Gene 'Big Daddy' Lipscomb seven months before, the Steelers ..."
Mac Miller vigil scheduled for Blue Slide Park,"Saturday, Sep 08, 2018, by Tribune-Review","A vigil for rapper and Pittsburgh native Mac Miller will be held at 7 p.m. Tuesday at Blue Slide Park in Frick Park. Miller died Friday of a suspected drug overdose. He was 26. 'We would like to bring the city together in full force for this legendary icon,' Nightfall ..."
"Former Westmoreland man aided suicide, police say","Wednesday, Jun 12, 2013, by Paul Peirce","A former Westmoreland County man accused of obstructing state troopers as they tried to enter an Indiana County home where a woman overdosed and died has been charged with assisting in her suicide. Brandon Lee Crowe, 31, an inmate at the county jail, was arraigned Tuesday on a rarely used ..."
U.S. hospitals grapple with prolonged injected opioid shortage,"Wednesday, Jun 27, 2018, by The Associated Press","TRENTON, N.J. — There is another opioid crisis happening in the United States, and it has nothing to do with the overdose epidemic: Hospitals are frequently running out of widely used injected painkillers. Manufacturing shortages are forcing many doctors and pharmacists to sometimes ration injected opioids, reserving them for the ..."
2 men arrested at UPMC McKeesport on charges of endangering teens,"Monday, Oct 05, 2015, by Matthew Santoni","Police arrested two men at UPMC McKeesport Sunday morning on charges of endangering two teens, including one who was overdosing on Ecstasy when the men brought him to the hospital. McKeesport police said John Michael Byrne, 20, and Joshua Bryan Easter, 21, ran a red light and drove up to ..."
"Westmoreland morgue: Too many bodies, too few tables","Friday, Jul 28, 2017, by Rich Cholodofsky","An unrelenting drug overdose epidemic has left the Westmoreland County Coroner's Office without enough tables to hold all bodies that require examinations. To help, county commissioners this week approved $11,570 to buy five additional autopsy tables for the forensics center, a move Coroner Ken Bacha said is necessary to ease ..."
Attorney general files drug charges against 23 in Beaver County,"Wednesday, Aug 30, 2017, by Matthew Santoni","Pennsylvania Attorney General Josh Shapiro on Wednesday announced drug charges against 22 alleged heroin dealers in Beaver County and a man accused of delivering the fentanyl used in two fatal overdoses in February. Robert 'Juice' Goosby Jr., 27, of New Brighton, was charged with two counts of drug delivery resulting ..."
Latrobe woman again accused of endangering kids,"Tuesday, Nov 01, 2016, by Paul Peirce",A Latrobe woman awaiting court on child endangerment charges after allegedly leaving her two children home alone in August has been arraigned on new charges after police found her passed out in her living room from a drug overdose and 247 empty stamp bags of heroin in her purse. Kaylee ...
"Out & About: 'Art for Recovery' show shares stories of hope, transformation","Thursday, Mar 29, 2018, by Shirley McMarlin","The second annual Art for Recovery and Transformation show was held March 28 at Strive Health of Greensburg. Co-sponsored by Strive Health, Westmoreland County Drug Overdose Task Force and Barbara Ferrier, the exhibition featured pieces in various media created by area artists in recovery from substance use. Artists were on ..."
Hempfield doctor charged with prescribing drugs that killed woman,"Wednesday, Apr 26, 2017, by Renatta Signorini and Debra Erdley","A Hempfield doctor's arrest Wednesday in the 2015 overdose death of a Unity woman should sound a warning bell to physicians across the state, Attorney General Josh Shapiro said. Agents from the Attorney General's Office filed charges against Edgar Derek Peske, 78, for drug delivery resulting in the death of ..."
Spike in Ohio's synthetic opioid ODs offers grave warning to Western Pa.,"Tuesday, May 23, 2017, by Story By Megan Guza | Photos By Andrew Russell","The cooler is full at the Montgomery County coroner's office in downtown Dayton, Ohio. White sheets are stacked neatly on cool, metal pull-out trays on racks, the space between just big enough for the body that lies beneath. Not all of them are overdoses, but most of them are. Not ..."
"Suicide now the 10th leading cause of death in U.S., CDC says","Thursday, Jun 07, 2018, by The Los Angeles Times","More than a decade of steadily rising rates have made suicide the nation's 10th leading cause of death and one of only three causes of death — including Alzheimer's disease and drug overdoses — that are increasing in the United States, according to the Centers for Disease Control and Prevention. ..."
Families use children's obituary notices to shine light on drug addiction,"Saturday, May 16, 2015, by Craig Smith","Nicole Fine's story was supposed to have a happy ending. A career, a family, then the rest of her life. Nowhere was it written that she would die of a heroin overdose before that life ever took root. But when she passed away, her grief-stricken parents vowed that a lesson ..."
"Ohio prison guards, nurses, inmate, treated for drug exposure","Wednesday, Aug 29, 2018, by The Associated Press","CHILLICOTHE, Ohio -- Prison guards and nurses were among two dozen people treated for possible drug exposure inside an Ohio prison Wednesday, the state highway patrol said. The individuals, who included one inmate, started showing symptoms of an overdose around 9 a.m. at Ross Correctional Institution, said patrol spokesman Lt. ..."
All forms of deadly opioid fentanyl illegal under temporary DEA order,"Thursday, Feb 08, 2018, by Renatta Signorini","All forms of illicitly manufactured fentanyl, including ones that have not been introduced to drug users in the United States, are now illegal under a temporary order this week from the Drug Enforcement Administration. The move is in response to an explosion of drug overdose deaths connected to the potent ..."
Apollo residents urged to 'take back community',"Tuesday, Dec 16, 2014, by Braden Ashe","Drug overdoses have claimed 15 lives in Armstrong County this year, with a 16th pending. According to county Coroner Brian Myers, the numbers are up from an annual average of 10 to 12 over the past five years. The increase, he said Monday at a drug awareness rally in Apollo, ..."
"Addicts who commit petty crimes should go to treatment, not prison, McKeesport state Sen. Brewster says","Saturday, Jan 20, 2018, by Wes Venteicher","State Sen. Jim Brewster, D-McKeesport, is urging the state to take even more aggressive steps to target opioid and heroin abuse than those included in Gov. Tom Wolf's recent disaster declaration. Shortly after Wolf's declaration last week, which expanded access to overdose-reversal drug naloxone and made other changes meant to ..."
New team targets online opioid sales fueling the drug crisis,"Tuesday, Apr 03, 2018, by The Associated Press","WASHINGTON — His moniker was 'DARKKING22,' and authorities say he offered a cornucopia of illicit drugs through the click of a mouse. But it was his ads on a hidden website for pure fentanyl, the powerful painkiller driving a record number of overdose deaths across the U.S., that caught FBI ..."
Irwin father shares story of son's addiction,"Friday, Mar 01, 2013, by Michael DiVittorio","An Irwin man hopes his son's story will help others stay away from drugs. Carmen Capozzi and his family started Sage's Army after his son, Sage Capozzi, 20, died last March of a heroin overdose. 'Sage was a good kid who made a bad choice,' the father said. The mission ..."
Trib editorial: Death in a stamp bag,"Tuesday, Feb 13, 2018, by Tribune-Review","It should go without saying that miscreants who deal drugs are not your friendly neighborhood pharmacists. Yet addicts trapped in the pit of drug dependency, struggling with both physical and mental conditions, are not considering the danger in the stamp bags they buy. Two overdose deaths in Washington County last ..."
Penn State frat charged over 19-year-old woman's alcohol use,"Thursday, Nov 30, 2017, by The Associated Press","STATE COLLEGE, Pa. — A Penn State University fraternity is facing charges over a woman's alcohol consumption. The Centre Daily Times reports the 19-year-old woman was taken to a hospital Nov. 11 for alcohol overdose treatment after police found her outside Alpha Sigma Phi's house. They say she was being ..."
Heroin's popularity goes up in Monroeville,"Wednesday, Nov 28, 2012, by Kyle Lawson","As heroin has become more potent and more accessible in the Pittsburgh area, paramedics and police in Monroeville have found themselves increasingly dealing with overdoses and crimes related to the opiate. Heroin-related deaths in Allegheny County increased from 62 in 2008 to 95 in 2011, according to the office of ..."
$5M federal grant to help Pennsylvanians in addiction recovery find work,"Thursday, Jul 26, 2018, by Renatta Signorini","Pennsylvania will receive a federal grant for about $5 million to help people whose employment has been affected by opioid use, addiction and overdose, according to a news release from the U.S. Department of Labor. The funding is part of $22 million awarded to six states that department officials announced ..."
Dauphin County cops halt field drug tests over fentanyl,"Saturday, Aug 12, 2017, by Pennlive.com","HARRISBURG — Fears about accidental overdoses from fentanyl have prompted police officers across Dauphin County to halt testing of all drugs they confiscate from suspects. Instead, the substances will go straight to the Pennsylvania State Police lab for testing. The new policy ends a longstanding practice of officers using field ..."
"Police, EMS alerted to danger of elephant tranquilizer that killed 2 in Beaver","Monday, Jan 16, 2017, by Tom Fontaine","One of the strongest opioids available has claimed its first lives in Pennsylvania, with officials in Beaver County blaming two recent overdose deaths on carfentanil, which is used as a sedative for elephants and other large animals. 'Logic would say, 'Run away from it.' But on the street, people say, ..."
Puppy that collapsed after ingesting opioid revived with naloxone,"Thursday, Oct 26, 2017, by The Associated Press","ANDOVER, Mass. — A puppy that collapsed after ingesting some sort of opioid in Massachusetts has survived after being given an overdose reversal drug more often administered to humans. Peter Thibault tells The Eagle-Tribune he was walking his 3-month-old yellow Labrador named Zoey in Andover last week when the dog ..."
Trib editorial: Death in a stamp bag,"Tuesday, Feb 13, 2018, by Tribune-Review","It should go without saying that miscreants who deal drugs are not your friendly neighborhood pharmacists. Yet addicts trapped in the pit of drug dependency, struggling with both physical and mental conditions, are not considering the danger in the stamp bags they buy. Two overdose deaths in Washington County last ..."
Penn State frat charged over 19-year-old woman's alcohol use,"Thursday, Nov 30, 2017, by The Associated Press","STATE COLLEGE, Pa. — A Penn State University fraternity is facing charges over a woman's alcohol consumption. The Centre Daily Times reports the 19-year-old woman was taken to a hospital Nov. 11 for alcohol overdose treatment after police found her outside Alpha Sigma Phi's house. They say she was being ..."
"Ohio prison guards, nurses, inmate, treated for drug exposure","Wednesday, Aug 29, 2018, by The Associated Press","CHILLICOTHE, Ohio -- Prison guards and nurses were among two dozen people treated for possible drug exposure inside an Ohio prison Wednesday, the state highway patrol said. The individuals, who included one inmate, started showing symptoms of an overdose around 9 a.m. at Ross Correctional Institution, said patrol spokesman Lt. ..."
Hunker man among two charged with overdose death,"Friday, May 23, 2003, by Paul Peirce and Bob Stiles",Dead men apparently do tell tales. andlt;Pandgt; State police at Greensburg said Thursday that statements they took from a Greensburg-area man months before he died of a heroin overdose were vital in Thursday's arrest of two men charged with a separate heroin death of a Unity Township man in ...
Teen seeks delay in overdose case,"Tuesday, Mar 04, 2008, by Chris Togneri",A lawyer representing a 17-year-old New Castle boy accused of selling drugs to a classmate who fatally overdosed asked a Lawrence County judge on Monday to delay a wrongful death civil case because a drug charge has not been settled in juvenile court. andlt;Pandgt; Common Pleas Judge Thomas M. ...
Ford City mother hopes son's drug overdose death can be a lesson,"Friday, Oct 23, 2009, by Mitch Fryer","All Susan Johns had to do was talk about her son Zack Zion. Johns, of Ford City, did that in speaking out against drugs to a group of 13- to 18-year-olds at Adelphoi Village in Kittanning on Thursday during the anti-drug observance known as Red Ribbon Week. It was ..."
Squirrel Hill child's abduction by mother in 1981 defined complicated bond,"Saturday, Jun 11, 2016, by Chris Togneri","It was cold outside when the little girl stepped from her father's car in front of St. Philomena School in Squirrel Hill. Nuns waited at the top of the steps, greeting the children before the start of the school day. Chastity began to walk toward them. She never made it. ..."
Westmoreland drug court graduate: 'It feels like I'm starting over',"Thursday, Dec 28, 2017, by Renatta Signorini","Josh Rimmel had been a defendant in Judge John Blahovec's courtroom countless times. He listened to speeches about his behavior and was ordered to go to treatment. None of it worked. 'I wasn't ready,' said Rimmel, 36. But on Thursday, he was. Blahovec hugged Rimmel as he graduated from Westmoreland ..."
Anti-drug programs ramp up in New Kensington-Arnold schools,"Saturday, Sep 30, 2017, by Emily Balser",'Drugs kill dreams!' That's what hundreds of students chanted Friday morning at Roy A. Hunt Elementary School in Arnold. It's a message District Judge J. Gary DeComo has been giving to the children of Western Pennsylvania for nearly 20 years in the hope of saving lives and preventing kids from ...
Westmoreland Notables: Nun's 'entrepreneurial spirit' buoys St. Emma Monastery,"Sunday, Jan 29, 2017, by Matthew Santoni","It isn't every day that a nun in the traditional black-and-white habit of the Sisters of St. Benedict shows up at a Hempfield meeting, especially not one who starts cracking jokes about the sisters being mistaken for the black-and-white cows formerly pastured next door to their monastery. Mother Mary Anne ..."
"'Focus on finding her': Family, friends search for answers in the disappearance of Cassandra Gross","Sunday, Jun 10, 2018, by Renatta Signorini","Kathe Gross plucked the magnet off the refrigerator. 'When you get too tired shopping, sit down and buy shoes,' it read. She packed away the Donnie Iris album that belonged to her only daughter and the designer clothes and shoes she loved to wear — and buy. She shuttled boxes ..."
New state law requires deeper look at maternal deaths,"Thursday, May 10, 2018, by Tribune-Review","A new panel will review maternal deaths in Pennsylvania with the goal of preventing the deaths in the future. Gov. Tom Wolf signed a bill Wednesday creating the Maternal Mortality Review Committee, created to tackle a problem that is getting worse in the United States, according to a news release ..."
Addiction survivors offer hope as National Recovery Month begins,"Saturday, Sep 02, 2017, by Renatta Signorini","Jesse Martino does the same thing every day. 'I wake up about an hour, an hour and a half, earlier than I have to,' he said. That extra time before work is spent reading over Alcoholics Anonymous literature and contemplating his next 24 hours. It helps the 27-year-old Belle Vernon ..."
