Title,Date,Blurb
Natrona Heights man admits sex with 15-year-old,"Monday, Jun 01, 2015, by Rich Cholodofsky","A Natrona Heights man pleaded guilty Monday in Westmoreland County to a charge that he had improper sexual contact with a 15-year-old girl. Joseph Puskar, 36, was to go to trial. But just before prospective jurors were to be brought to the courtroom, he claimed he was suicidal and needed ..."
VA Phoenix social worker on leave for Halloween costume,"Thursday, Nov 26, 2015, by The Washington Post","A social worker at the troubled Veterans Affairs hospital in Phoenix has been placed on leave because he wore a Halloween costume to work that appeared to mock a disabled Marine who was punished for reporting the mishandling of suicidal veterans. The social worker's supervisor, who allegedly allowed him to ..."
Pittsburgh diocese sued over suicide,"Friday, Jul 30, 2010, by Brian Bowling","Bishop David Zubik broke a promise to Michael Unglo, a broken promise that led the former Etna resident to commit suicide in May, his brother Sam Unglo said Thursday. Unglo, as executor of his brother's estate, filed a negligence lawsuit against Zubik and the Roman Catholic Diocese of Pittsburgh. ..."
Murder-suicide in Fairfield Township devastates families,"Friday, Apr 27, 2012, by Mary Pickels","The brother of a Fairfield woman allegedly slain by her husband earlier this week in an apparent murder-suicide mourned the loss of his sister and his brother-in-law Wednesday, offering prayers for both devastated families. The Rev. Thomas A. Federline, pastor of St. Paul Parish in Hempfield's Carbon section, said ..."
Murder-suicide likely in Warren County couple's deaths,"Tuesday, Aug 04, 2009, by Wire Reports","Authorities on Monday said the deaths of a Warren County couple whose bodies were found inside a home appear to be a murder-suicide. Warren police and the Warren County coroner are investigating the deaths of Christopher Chimenti, 34, and his estranged wife, Amy, 33, who were found dead on ..."
Coroner rules man's death was suicide,"Saturday, Jan 26, 2002, by The Tribune-Review","The Allegheny County Coroner's office has ruled the death of a North Versailles man, whose body was found lying under the Westinghouse Bridge in Wilmerding early Friday, a suicide. andlt;Pandgt; A truck driver saw the body of Charles Vogel, 57, about 6 a.m., about 200 feet below the northbound ..."
Coroner: Beaver Falls teen killed by train committed suicide,"Saturday, Jan 07, 2012, by Rick Wills","The Beaver County coroner has ruled the death of a teenage girl, who was struck by a train yesterday afternoon behind Beaver Falls High School, as a suicide. Taylor Elizabeth Donnadio, 16, of Beaver Falls, died from multiple blunt force trauma, according to Teri Tatalovich-Rossi, Beaver County's coroner. A ..."
Pharmacy death is declared suicide,"Tuesday, Jan 24, 2006, by Paul Peirce","ROSTRAVER TOWNSHIP - The death of a well-known Mon Valley pharmacist who was found following an explosion in his pharmacy was ruled a suicide Monday. andlt;Pandgt; Thomas J. Borrello, 39, of Rostraver, died of a self-inflicted gunshot wound to the head, according to Washington County Coroner S. Timothy Warco. ..."
Prosecutor says suspect staged death as suicide,"Wednesday, Aug 29, 2001, by Robert Baird","An Overbrook man deliberately shot and killed his girlfriend, then attempted to make it look like she committed suicide, an Allegheny County assistant prosecutor contended in his opening to a jury Tuesday. andlt;BRandgt; andlt;BRandgt; Assistant District Attorney Patrick Nightingale said Kimball J. Heim, 46, shot Karen Twisdale, 46, of ..."
Ligonier Township Suicide attempt leads to arrest,"Sunday, Jun 10, 2012, by Paul Peirce","A 41-year-old Ligonier Township man has been charged with endangering the public after he tried to kill himself by mixing household cleaners in a public parking lot. Glen A. Gill, of 938 Gravel Hill Road, has been charged with reckless endangerment for the suicide attempt at 8:24 a.m. on ..."
YOU JUST GOT HURDLED,"Tuesday, Jul 05, 2011",Some questions from tonight's game: Is Clint Hurdle a mad genius of sorts for calling the suicide squeeze with Jeff Karstens up and Lyle Overbay breaking from third in the middle o...
"Police ID four who died in Shaler triple murder, suicide","Monday, May 23, 2011, by Pittsburgh Tribune-Review","Police today were trying to determine what caused a man to fatally shoot his girlfriend and her two children before killing himself in their Shaler home.Barry Hardesty, 43, and Lynette Gasparre, 38, were found dead last night in a house in the 400 block of Beulah Street, along with ..."
"Families of suicide victims are left to cope with guilt, grief, doubt","Monday, Feb 27, 2012, by Jason Cato","Bill Hores' heart sank when the radio scanner crackled with a dispatcher's report that a North Hills teenager died from a self-inflicted wound. The Allegheny County deputy sheriff knew another family would endure nightmares like his. Three years ago this month, his oldest son killed himself. 'Those poor people,' ..."
Death of Fairfield Township couple called murder-suicide,"Friday, Apr 27, 2012, by A.J. Panian","The last time Henry and Hazel Palmer saw their neighbors, Conrad and Jeanette Brinkos, the married couple were driving past the Palmers' picturesque 36-acre farm in Fairfield Township. 'When we saw them, we waved and they waved back, then they were down the road and gone,' said Hazel Palmer, ..."
"Police ID four who died in Shaler triple murder, suicide","Monday, May 23, 2011, by Pittsburgh Tribune-Review","Police today were trying to determine what caused a man to fatally shoot his girlfriend and her two children before killing himself in their Shaler home.Barry Hardesty, 43, and Lynette Gasparre, 38, were found dead last night in a house in the 400 block of Beulah Street, along with ..."
Fayette murder-suicide baffles acquaintances,"Thursday, May 03, 2012, by Paul Peirce","Acquaintances of a Fayette County couple married less than two years are baffled about why the man shot and killed his wife Wednesday and then turned his rifle on himself. andlt;Pandgt; 'They were always really quiet down there. They seemed to stay by themselves, but you really never heard ..."
Murder-suicide in Penn Hills shocks neighbors,"Thursday, Feb 18, 2010, by Tony LaRussa",Neighbors of a Penn Hills man who fatally shot his wife before turning the gun on himself said the couple gave no outward signs their lives might come to a violent end. Police went to the Glenfield Drive home of William and Lisa Sipper at 8:09 a.m. Wednesday after ...
Police piecing together details of Shaler triple-murder suicide,"Tuesday, May 24, 2011, by Jill King Greenwood and Margaret Harding","When Quinn Gasparre and her family moved into a home on the quiet, dead-end Beulah Street in Shaler this month, the neighborhood kids were thrilled to have a new playmate. Jami Skalos, 10, spent Sunday riding bikes and swimming with Quinn, 7. The girls had hamburgers and corn on ..."
"Man, woman's deaths in Windber ruled murder-suicide","Wednesday, Oct 21, 2009, by The Tribune-Review","A Windber woman killed her boyfriend and then herself early Friday, police in the borough said. Police were called to the Graham Avenue apartment of Allison Didonne, 23, and Randy Marsh, 37, Friday afternoon after Marsh's brother found the bodies, Sgt. Richard Skiles said. 'The investigation showed that the ..."
Munchinski's 31-year murder case soon may end,"Friday, Jan 18, 2013, by Richard Gazarik","The 31-year legal odyssey of a former Latrobe man who spent two decades in prison after he was convicted of killing two men may be nearing an end. The attorney for David Munchinski, 60, asked a federal judge in Pittsburgh Thursday to dismiss murder charges against his client because the ..."
Grieving family members want changes to sex abuse laws,"Thursday, Aug 23, 2018, by Erica Cebzanov","Holding a photo of her brother, Frances Samber gathered Aug. 20 with sexual assault support group members outside the Diocese of Pittsburgh to demand changes to sexual abuse laws. Samber, of North Huntingdon, said she attended the event with the Survivors Network of Abuse by Priests (SNAP) on behalf of ..."
"Mary Tyler Moore, who changed depiction of women, dies at 80","Wednesday, Jan 25, 2017, by The Associated Press","NEW YORK — Mary Tyler Moore, the star of TV's beloved 'The Mary Tyler Moore Show' whose comic realism helped revolutionize the depiction of women on the small screen, died Wednesday, said her publicist, Mara Buxbaum. She was 80. Moore gained fame in the 1960s as the frazzled wife Laura ..."
"Families of suicide victims are left to cope with guilt, grief, doubt","Monday, Feb 27, 2012, by Jason Cato","Bill Hores' heart sank when the radio scanner crackled with a dispatcher's report that a North Hills teenager died from a self-inflicted wound. The Allegheny County deputy sheriff knew another family would endure nightmares like his. Three years ago this month, his oldest son killed himself. 'Those poor people,' ..."
Death of Fairfield Township couple called murder-suicide,"Friday, Apr 27, 2012, by A.J. Panian","The last time Henry and Hazel Palmer saw their neighbors, Conrad and Jeanette Brinkos, the married couple were driving past the Palmers' picturesque 36-acre farm in Fairfield Township. 'When we saw them, we waved and they waved back, then they were down the road and gone,' said Hazel Palmer, ..."
"Police ID four who died in Shaler triple murder, suicide","Monday, May 23, 2011, by Pittsburgh Tribune-Review","Police today were trying to determine what caused a man to fatally shoot his girlfriend and her two children before killing himself in their Shaler home.Barry Hardesty, 43, and Lynette Gasparre, 38, were found dead last night in a house in the 400 block of Beulah Street, along with ..."
Fayette murder-suicide baffles acquaintances,"Thursday, May 03, 2012, by Paul Peirce","Acquaintances of a Fayette County couple married less than two years are baffled about why the man shot and killed his wife Wednesday and then turned his rifle on himself. andlt;Pandgt; 'They were always really quiet down there. They seemed to stay by themselves, but you really never heard ..."
Murder-suicide in Penn Hills shocks neighbors,"Thursday, Feb 18, 2010, by Tony LaRussa",Neighbors of a Penn Hills man who fatally shot his wife before turning the gun on himself said the couple gave no outward signs their lives might come to a violent end. Police went to the Glenfield Drive home of William and Lisa Sipper at 8:09 a.m. Wednesday after ...
Police piecing together details of Shaler triple-murder suicide,"Tuesday, May 24, 2011, by Jill King Greenwood and Margaret Harding","When Quinn Gasparre and her family moved into a home on the quiet, dead-end Beulah Street in Shaler this month, the neighborhood kids were thrilled to have a new playmate. Jami Skalos, 10, spent Sunday riding bikes and swimming with Quinn, 7. The girls had hamburgers and corn on ..."
"Man, woman's deaths in Windber ruled murder-suicide","Wednesday, Oct 21, 2009, by The Tribune-Review","A Windber woman killed her boyfriend and then herself early Friday, police in the borough said. Police were called to the Graham Avenue apartment of Allison Didonne, 23, and Randy Marsh, 37, Friday afternoon after Marsh's brother found the bodies, Sgt. Richard Skiles said. 'The investigation showed that the ..."
Munchinski's 31-year murder case soon may end,"Friday, Jan 18, 2013, by Richard Gazarik","The 31-year legal odyssey of a former Latrobe man who spent two decades in prison after he was convicted of killing two men may be nearing an end. The attorney for David Munchinski, 60, asked a federal judge in Pittsburgh Thursday to dismiss murder charges against his client because the ..."
Grieving family members want changes to sex abuse laws,"Thursday, Aug 23, 2018, by Erica Cebzanov","Holding a photo of her brother, Frances Samber gathered Aug. 20 with sexual assault support group members outside the Diocese of Pittsburgh to demand changes to sexual abuse laws. Samber, of North Huntingdon, said she attended the event with the Survivors Network of Abuse by Priests (SNAP) on behalf of ..."
"Mary Tyler Moore, who changed depiction of women, dies at 80","Wednesday, Jan 25, 2017, by The Associated Press","NEW YORK — Mary Tyler Moore, the star of TV's beloved 'The Mary Tyler Moore Show' whose comic realism helped revolutionize the depiction of women on the small screen, died Wednesday, said her publicist, Mara Buxbaum. She was 80. Moore gained fame in the 1960s as the frazzled wife Laura ..."
"Gunman kills 26, himself at Connecticut elementary","Friday, Dec 14, 2012, by The Associated Press","NEWTOWN, Conn. — A man killed his mother at their home and then opened fire Friday inside an elementary school, massacring 26 people, including 20 children, as youngsters cowered in fear to the sound of gunshots reverberating through the building and screams echoing over the intercom. The 20-year-old killer, carrying ..."
"Wounded Heroes Hunting Camp near Altoona pairs vets, disabled children","Saturday, Dec 08, 2012, by Chris Togneri","WILLIAMSBURG — Matt Houston stepped deliberately through the dark woods, trying not to fall in the rocky terrain. He paused to wipe sweat from his forehead and adjusted the rifle slung across his chest. He checked on his daughter, Cheyenne, 7, who tripped repeatedly on stones carpeted by dead leaves. ..."
Group calls on Bishop Malesic to acknowledge link between clergy sexual abuse and opioid epidemic,"Wednesday, Aug 16, 2017, by Stephen Huba","A group of Catholic lay people and clergy is calling on Greensburg Bishop Edward C. Malesic and other church hierarchs to acknowledge that the clergy sexual abuse scandal is feeding the opioid epidemic. 'He's got to take some responsibility,' said Tom Venditti, founder of Faithful Catholics Against Pedophilia. Venditti of ..."
Murder charge held for court against Frazer woman,"Friday, Mar 17, 2017, by Chuck Biedka","The friend of Frazer woman accused of killing her husband after an argument over a burned casserole testified Friday about a chilling picture of the body the wife sent from her cellphone and an earlier conversation. Teresa Drum, 38, told police her husband had shot himself in the head on ..."
Advisory group suggests ways to make immigrants feel welcome in Pittsburgh,"Monday, Jun 01, 2015, by Bob Bauder","As he congratulated new U.S. citizens in Pittsburgh, Mayor Bill Peduto outlined a program Monday to help ease their culture shock. An advisory group he empaneled suggested making the city more inviting for immigrants by setting up welcoming hubs at its senior and recreation centers, providing city employees with diversity ..."
Synthetic pot-laced letters lead to mail policy changes at Westmoreland County Prison,"Monday, Jun 18, 2018, by Joe Napsha","The days of Westmoreland County Prison inmates getting to touch and read original cards, letters and pictures sent by friends and families are numbered — because of concerns the mail might contain synthetic marijuana. Beginning June 25, staff at the county jail will give inmates photocopies of items mailed to ..."
Stowe man pleads guilty to murdering woman in his apartment,"Tuesday, Jan 21, 2014, by Adam Brandolph","A Stowe man accused of killing his ex-girlfriend pleaded guilty but mentally ill to third-degree murder on Tuesday. Allegheny County Common Pleas Judge Kevin G. Sasinoski will sentence Daniel Sheets, 26, to serve 17 to 37 years in prison at a hearing on April 3. Sheets admitted to shooting Elizabeth ..."
Ford City man accused of shooting at roommate in his home,"Saturday, Oct 11, 2014, by Leader Times","A Ford City man is in Armstrong County Jail in lieu of $50,000 bond on charges of shooting a gun at his roommate in September. Michael T. Zilla, 34, of 1139 Fifth Ave. was arrested by Ford City police Thursday after his roommate, James Edward Jack, reported the incident that ..."
Families testify in death penalty phase for Pittsburgh man convicted of killing ex-girlfriend,"Tuesday, May 12, 2015, by Jason Cato","Two fathers offered emotional testimony from the witness stand Tuesday — one still grieving his daughter's murder, the other lamenting his role as an abusive, failed parent. 'I should be the one sitting on trial here,' a sobbing Robert Clemons Jr., 58, testified at the Washington County Courthouse on the ..."
1 dead after 3 jump from Pittsburgh's Hot Metal Bridge,"Monday, Jul 30, 2018, by Tony LaRussa","One of three men who jumped off the Hot Metal Bridge into the Monongahela River on Sunday evening died, according to authorities. First responders were dispatched to the bridge that spans the river between South Oakland and the South Side at about 8:40 p.m. and found three men in the ..."
"Gunman kills 26, himself at Connecticut elementary","Friday, Dec 14, 2012, by The Associated Press","NEWTOWN, Conn. — A man killed his mother at their home and then opened fire Friday inside an elementary school, massacring 26 people, including 20 children, as youngsters cowered in fear to the sound of gunshots reverberating through the building and screams echoing over the intercom. The 20-year-old killer, carrying ..."
"Wounded Heroes Hunting Camp near Altoona pairs vets, disabled children","Saturday, Dec 08, 2012, by Chris Togneri","WILLIAMSBURG — Matt Houston stepped deliberately through the dark woods, trying not to fall in the rocky terrain. He paused to wipe sweat from his forehead and adjusted the rifle slung across his chest. He checked on his daughter, Cheyenne, 7, who tripped repeatedly on stones carpeted by dead leaves. ..."
Group calls on Bishop Malesic to acknowledge link between clergy sexual abuse and opioid epidemic,"Wednesday, Aug 16, 2017, by Stephen Huba","A group of Catholic lay people and clergy is calling on Greensburg Bishop Edward C. Malesic and other church hierarchs to acknowledge that the clergy sexual abuse scandal is feeding the opioid epidemic. 'He's got to take some responsibility,' said Tom Venditti, founder of Faithful Catholics Against Pedophilia. Venditti of ..."
Murder charge held for court against Frazer woman,"Friday, Mar 17, 2017, by Chuck Biedka","The friend of Frazer woman accused of killing her husband after an argument over a burned casserole testified Friday about a chilling picture of the body the wife sent from her cellphone and an earlier conversation. Teresa Drum, 38, told police her husband had shot himself in the head on ..."
Advisory group suggests ways to make immigrants feel welcome in Pittsburgh,"Monday, Jun 01, 2015, by Bob Bauder","As he congratulated new U.S. citizens in Pittsburgh, Mayor Bill Peduto outlined a program Monday to help ease their culture shock. An advisory group he empaneled suggested making the city more inviting for immigrants by setting up welcoming hubs at its senior and recreation centers, providing city employees with diversity ..."
Synthetic pot-laced letters lead to mail policy changes at Westmoreland County Prison,"Monday, Jun 18, 2018, by Joe Napsha","The days of Westmoreland County Prison inmates getting to touch and read original cards, letters and pictures sent by friends and families are numbered — because of concerns the mail might contain synthetic marijuana. Beginning June 25, staff at the county jail will give inmates photocopies of items mailed to ..."
Stowe man pleads guilty to murdering woman in his apartment,"Tuesday, Jan 21, 2014, by Adam Brandolph","A Stowe man accused of killing his ex-girlfriend pleaded guilty but mentally ill to third-degree murder on Tuesday. Allegheny County Common Pleas Judge Kevin G. Sasinoski will sentence Daniel Sheets, 26, to serve 17 to 37 years in prison at a hearing on April 3. Sheets admitted to shooting Elizabeth ..."
Ford City man accused of shooting at roommate in his home,"Saturday, Oct 11, 2014, by Leader Times","A Ford City man is in Armstrong County Jail in lieu of $50,000 bond on charges of shooting a gun at his roommate in September. Michael T. Zilla, 34, of 1139 Fifth Ave. was arrested by Ford City police Thursday after his roommate, James Edward Jack, reported the incident that ..."
Families testify in death penalty phase for Pittsburgh man convicted of killing ex-girlfriend,"Tuesday, May 12, 2015, by Jason Cato","Two fathers offered emotional testimony from the witness stand Tuesday — one still grieving his daughter's murder, the other lamenting his role as an abusive, failed parent. 'I should be the one sitting on trial here,' a sobbing Robert Clemons Jr., 58, testified at the Washington County Courthouse on the ..."
1 dead after 3 jump from Pittsburgh's Hot Metal Bridge,"Monday, Jul 30, 2018, by Tony LaRussa","One of three men who jumped off the Hot Metal Bridge into the Monongahela River on Sunday evening died, according to authorities. First responders were dispatched to the bridge that spans the river between South Oakland and the South Side at about 8:40 p.m. and found three men in the ..."
"Veterans Write offers sense of community, chance to tell stories","Saturday, May 19, 2018, by Mary Pickels","In a quiet lounge area in the White Oak Vet Center, veterans gather with directors of Veterans Write, a free weekly workshop series which began last fall at the University of Pittsburgh at Greensburg. The project recently expanded to the center in White Oak, explains co-director Lori Jakiela, English and ..."
Hempfield man gets jail in bayonet case,"Saturday, Nov 09, 2013, by Rich Cholodofsky","A Hempfield man pleaded guilty on Friday to a charge of reckless endangerment for wielding a bayonet at state troopers last summer. Edward J. Gorinski, 25, was sentenced to serve up to a year in jail and a year on probation in connection with the June 21 incident at his ..."
Police search property of missing Unity woman's 'boyfriend',"Thursday, Apr 12, 2018, by Renatta Signorini","State troopers Thursday morning converged on a Unity property owned by a man who a Pittsburgh attorney identified as the boyfriend of a missing Unity woman. The property where police were seen sifting through material in a burn barrel is owned by Thomas G. Stanko, according to Westmoreland County records. ..."
Prosecutors seek longer revised term for juvenile lifer Maurice Bailey in 1993 murder,"Tuesday, Oct 31, 2017, by Matthew Santoni","Another of Pennsylvania's 'juvenile lifers' won some small hope of being paroled last week when an Allegheny County judge shortened his sentence from life without parole to 35 years to life, but prosecutors on Tuesday fought to push back his earliest possible release date. The Allegheny County District Attorney's Office ..."
Police: Man accused of killing pregnant girlfriend in Garfield found dead,"Friday, May 02, 2014, by Margaret Harding","The Wilkinsburg man accused of killing his girlfriend and unborn child shot and killed himself early Friday in Homewood, Pittsburgh police said. Someone called 911 about 2:15 a.m. to report Kerrese Lawrence, 20, was threatening to hurt himself at a house in the 7900 block of Hamilton Avenue, public safety ..."
Michael Phelps wants U.S. Olympic Committee to help athletes cope with depression,"Wednesday, Mar 28, 2018, by The Washington Post","Michael Phelps, the most decorated Olympian in history, is using his lofty perch and personal experience to call on the U.S. Olympic Committee to help athletes who are struggling with depression. Phelps is speaking out at a time when a host of current and former athletes are bringing mental health ..."
Review: 'Perks' has some charm and innocence,"Thursday, Sep 27, 2012, by Michael Machosky","PG-13 for mature thematic material, drug and alcohol use, sexual content including references, and a fight — all involving teens; 3 1⁄2 (out of 4) 'The Perks of Being a Wallflower,' based on the beloved young-adult epistolary novel by Pittsburgh native Steven Chbosky, is a pitch-perfect take on the teen ..."
Allegheny County Jail designates cell block for inmates who are veterans,"Monday, May 14, 2018, by Theresa Clift","The new veterans pod at the Allegheny County Jail made David Francis feel welcome in a way he didn't experience when returning from Vietnam. '(The pod) gives veterans hope where there hadn't been any,' Francis said. 'We were not liked when we came back from Vietnam. We weren't welcomed in ..."
Coroner identifies man killed by train in Greensburg,"Friday, Dec 23, 2016, by Paul Peirce","The Westmoreland County Coroner's Office identified a 25-year-old Greensburg man who was struck and killed Thursday by an eastbound freight train on the Norfolk Southern tracks in Greensburg. Alexander L. Benson was pronounced dead at the scene of the incident, which was reported at 5:27 p.m. Deputy Coroners Joshua C. ..."
Country-rock duo Corbin/Hanner ending performance career,"Saturday, Aug 23, 2014, by Rex Rutkoski","Dave Hanner says he and Bob Corbin, his musical partner and friend since seventh grade, thought they were 'going to sneak out quietly' when their 'Last Concert Ever' was announced for Aug. 29. 'We're actually grateful our fans aren't going to let us get away with that,' Hanner says. A ..."
Plum presents parents with anti-bullying tips at forum,"Thursday, Feb 09, 2017, by Michael DiVittorio","Parents should monitor their children's social media accounts, talk about what not to post and even craft a contract about how they behave on such sites and applications. Those were among several tips given by social media experts Andrew Gordon and Eric Sloss of Socialize Right at an anti-bullying forum ..."
Mother of man who died after hanging himself at Allegheny County Jail sues,"Friday, Aug 03, 2018, by Theresa Clift","The mother of a Homestead man who died after hanging himself at the Allegheny County Jail last year is suing the county. The lawsuit, filed Friday in federal court in Pittsburgh, also names Warden Orlando Harper, former deputy warden Simon Wainwright and former guards Robert Pristas and Andrew Ruffner as ..."
"84 Lumber's Super Bowl ad lauded and lanced, lasting impact to be seen","Monday, Feb 06, 2017, by Michael Walton","Hate it or love it, 84 Lumber's pricey Super Bowl immigration commercial was a success in garnering big-time attention. The Washington County-based company's first push to reach a national audience came on television's biggest — and most expensive — night of the year. And in addition to a 90-second slot ..."
Western radicals who support terrorists present complex danger,"Saturday, Apr 04, 2015, by Mike Wereschagin","A thin, bespectacled 20-year-old Californian stepped aboard Amtrak bus 8914 in Seattle, bound for Vancouver, as the temperature fell and the wind rose off the dark, cold Pacific Ocean. The FBI watched. Two hours and 20 minutes later, about 11:40 p.m. March 16, 2014, the bus reached the border and ..."
Inmate found hanging in Butler County jail,"Saturday, Nov 15, 2014, by Tribune-Review","Butler County detectives are investigating the circumstances of a county prison inmate found hanging in his cell Thursday, the prison's warden said. David A. Gaiser, 42, of Connoquenessing, was being treated at UPMC Presbyterian in Oakland Friday, Warden Rick Shaffer said. Gaiser's condition wasn't available. Gaiser arrived at the jail ..."
Film on Hitler's death result of Allegheny County judge's dedication,"Friday, Nov 13, 2015, by Bob Karlovits","Little-known filmed interviews from the Duquesne University archives are at the heart ofa Smithsonian Channel film on the death of Adolf Hitler. 'The Day Hitler Died' will premiere at 8 p.m. Nov. 16 on the Smithsonian Channel, featuring interviews put together by one-time Allegheny County Judge Michael Musmanno (1897-1968), who ..."
Court keeps Regola information private,"Monday, Nov 14, 2016, by Rich Cholodofsky",A Pennsylvania appeals court has ruled that a former state senator from Hempfield and his wife won't have to turn over private information to lawyers representing their next-door neighbors in a pending wrongful-death lawsuit. A three-judge panel of the Superior Court said hand-written notes taken by Robert Regola during a ...
Whitehall man pleads guilty but mentally ill for killing his wife,"Monday, Feb 03, 2014, by Adam Brandolph","A Whitehall man on Monday said he never hurt his wife in the nearly 50 years they were married, until the March 2012 day he bludgeoned her to death with a pipe wrench. 'I loved my wife. I adored her,' said Joseph Manning, 77. 'I'm very remorseful for what happened. ..."
Stone Temple Pilots back on the road with new singer,"Wednesday, Jul 18, 2018, by Dave Gil De Rubio","To paraphrase Mark Twain, the demise of Stone Temple Pilots (STP) has been greatly exaggerated. You can't really blame anyone for thinking that, given the tragedies that have befallen the band's first two former singers--founding member Scott Weiland died of an overdose in 2015, while successor Chester Bennington left the ..."
Congressional candidates square off at Pittsburgh Mills forum,"Friday, Sep 21, 2018, by Wes Venteicher","Candidates from three Western Pennsylvania congressional districts talked health care, jobs and their backgrounds at a Friday luncheon in Frazer. The Alle Kiski Strong Chamber of Commerce hosted the forum, capping attendance at 100 people, many of whom were involved in business or politics. In attendance were U.S. Rep. Keith ..."
"'Focus on finding her': Family, friends search for answers in the disappearance of Cassandra Gross","Sunday, Jun 10, 2018, by Renatta Signorini","Kathe Gross plucked the magnet off the refrigerator. 'When you get too tired shopping, sit down and buy shoes,' it read. She packed away the Donnie Iris album that belonged to her only daughter and the designer clothes and shoes she loved to wear — and buy. She shuttled boxes ..."
Medical examiner identifies man in Pleasant Hills police standoff as Justin Hay,"Thursday, Jan 29, 2015, by Tony Raap","Authorities identified a 42-year-old man suspected of shooting his father before turning the gun on himself during a police standoff in Pleasant Hills as Justin Hay, according to the Allegheny County Medical Examiner's Office. The standoff began about 5:45 p.m. Wednesday when Hay shot and wounded his father in their ..."
New state law requires deeper look at maternal deaths,"Thursday, May 10, 2018, by Tribune-Review","A new panel will review maternal deaths in Pennsylvania with the goal of preventing the deaths in the future. Gov. Tom Wolf signed a bill Wednesday creating the Maternal Mortality Review Committee, created to tackle a problem that is getting worse in the United States, according to a news release ..."
"Divers, cadaver dog search pond, woods for missing Unity woman","Friday, Apr 13, 2018, by Renatta Signorini","State police on Friday pulled in a dive team and a cadaver dog to search for a Unity woman who has been missing for nearly a week. The Greensburg Volunteer Fire Department Rescue Dive Team searched at least one pond for evidence related to Cassandra Gross, 51, of Unity. Later ..."
Body found in North Braddock may have been in car for up to a month,"Friday, May 15, 2015, by Michael Hasch","Allegheny County homicide detectives are investigating the discovery of a body that has been inside a vehicle in the parking lot of a tavern in North Bradock for up to a month. Police were called at 2:07 p.m. after the remains were spotted in the lot on Locust Street, county ..."
19 Western Pennsylvania officers killed in line of duty since 2001,"Sunday, Nov 19, 2017, by Rich Cholodofsky","With his death Friday night, police Officer Brian Shaw became the 19th law enforcement officer from Western Pennsylvania to be killed in the line of duty since 2000. Shaw, 25, of Lower Burrell was killed during a traffic stop. His accused killer is the subject of a manhunt. Investigators said ..."
AG Shapiro to speak at Monroeville substance abuse conference in September,"Thursday, Aug 30, 2018, by Stephen Huba","Pennsylvania Attorney General Josh Shapiro will be the keynote speaker for an upcoming conference in Monroeville on mental health and substance abuse. The Sept. 27 conference, 'Let's Make Change,' is organized by Mental Health America of Southwestern PA for health care and mental health professionals. It will focus on developments ..."
Art review: 'Unloaded' at Space,"Wednesday, Apr 01, 2015, by Kurt Shaw","In 'Unloaded,' at the Pittsburgh Cultural Trust's Space gallery, Downtown, images of guns and the consequences of their use are presented from a number of perspectives, although none endorse the instruments as a means to an end. Featuring the work of 19 artists, the exhibit, says organizer and Carnegie Mellon ..."
'You owe me this': USA Diving accused of ignoring alleged sexual abuse of divers,"Monday, Jul 16, 2018, by Usa Today","INDIANAPOLIS -- A class action lawsuit against Indianapolis-based USA Diving accuses the national governing body of ignoring or obstructing sexual abuse allegations, and the lawyer says the organization is 'worse than gymnastics, worse than swimming.' Indy-based USA Gymnastics has been in turmoil since an IndyStar investigation that started in 2016. ..."
"Following bombing, Grande shows and 'Wonder Woman' premiere cancelled","Thursday, May 25, 2017, by Wire Reports","Ariana Grande suspended her Dangerous Woman world tour and canceled several European shows due to the deadly bombing at her concert in Manchester, England. Shows today and Friday in London were canceled, along with concerts through June 5 in Belgium, Poland, Germany and Switzerland. Refunds will be granted, the pop ..."
When and where Western Pa. priests named in grand jury sex abuse report served,"Tuesday, Aug 14, 2018, by Tribune-Review",Editor's note: This list has been updated from the original version to include more information about priests named in the report. The following is a list of all Catholic priests from the Greensburg and Pittsburgh dioceses named in a state grand jury report on sex abuse by clergy. Diocese of ...
Fayette County officials respond to complaints about jail,"Saturday, Sep 27, 2014, by Mary Pickels","Fayette County's prison board on Friday took no action after reconvening a meeting recessed on Wednesday. The 45-minute meeting included a review of numerous 'concerns' involving the jail's correction officers and emailed to the county commissioners, who sit on the board. Commissioner Vince Zapotosky said he and the other commissioners, ..."
Mental health article from Trib reporter recognized,"Sunday, Dec 07, 2014, by Trib Total Media",A Tribune-Review article examining myths and stigmas commonly associated with mental illness was honored as the area's best example of accurate newspaper coverage of mental health issues. The December 2013 story by Trib reporter Tory N. Parrish won the award for top newspaper article at the fourth annual Southwestern Pennsylvania ...
"Pitt study links depression, heavy social media usage among young adults","Monday, Apr 04, 2016, by Ben Schmitt","Bill's Facebook feed is full of captivating beach scenes from the Caribbean. Linda just tweeted that she got into law school. Dave and his new fiancee appear to be overjoyed and in love, per their Instagram selfie posts. These are fictitious scenarios at the heart of a recent University of ..."
Pennsylvania downgrades Shuman Juvenile Detention Center license,"Friday, Dec 11, 2015, by Aaron Aupperlee","Violations at Allegheny County's Shuman Juvenile Detention Center prompted the state to downgrade the facility to a provisional license, the facility's director, Earl Hill, said Friday. Hill said the Bureau of Human Services Licensing notified the county of the change to Shuman's license Thursday. 'We don't know what resulted in ..."
